Rating,Ulasan
5,Untuk pihak terhormat moonton saya ingin untuk mobile legend bang bang untuk memudahkan lawan disaat rank seseorang itu masih epic terutama saya masih di epic namun pihak moonton mengasih lawan yang legend bahkan mytic tolong diberi lawan yang sesama epic🙏🙏🙏
1,karena sering lose streak Aku kasih bintang satu
5,🤩🤩🤩
1,"Moonton, kenapa ditengah pertandingan tiba-tiba ada notifikasi ""Unknown error"" sehingga memaksa afk dengan restart game tiba-tiba. Hari ini pada saat main, bisa-bisanya seluruh tim gw AFK bahkan gw karena kesalahan server, gilanya game ini tidak memberikan kompensasi bintang."
5,Mantap gamenya terkancing Uda mau menag malah g bsa gerak babi memang game in
1,banyak dark sistem
2,"gamenya bagus tapi sayang bngt ga bisa ngasih kesan yang wah banget di mata player, skinnya ungu terus dan jarang banget dengerin pendapat player sering banget bikin kecewa player. terus skinny gamau di bikin wah.bahkan skin limited efeknya tipis banget, banyak detail skin yang di hilangin gatau kenapa. tiap tahun improve nya tipis tipis. terus sering banget maksain Collab ke Hero yang ga banget/kurang buat Collab. semoga pendapat saya di terima dengan lapang dada tanpa ada rasa tersinggung"
4,"mohon bantuannya,tolong moonton gratisin skin apa ajadah udah itu aja, aku pengennya sih skin Franco legend tolong moonton gratisin skin itu, ga digratiskan juga ga papa yang penting untuk aku aja makasih"
5,capek ketemu dark sistem😮‍💨
1,"game rusak,System sama server sampah semua"
1,"moonton ga jelas sya ada poin starlight 4539 dan dapet hak istimewa poin starlight 50,50 masa ga nambah jadi 4639 gajelas sumpah"
5,wah hebat
1,game untuk orang yg ingin stresssssssss
5,aku suka mainan ini👍🏽👍🏽
5,saya suka dengan mobil lejen
5,game moba paling bagus
1,"jangan guys ,jangan pada download game kaya tahii ini kgk bener ngasih tim nya si montonn nya pas di tier epikk, lol banget si lu montonn"
5,matam 🤩😡
5,game ini seru banget apa lagi player nya ramah ramah dan ga toxic. seru bang pokonya apalagi banyak dark sistem membuat game ini menantang perbanyak dark sistem
1,"ini sengaja kah di kalahin mulu?, sumpah gem buruk gausa donlod gem ampas,"
1,"tolong lah monton kasi lawan yg adil dan rill sesuai renk, masak ada gm sam evik itu gak rill , saya protes dan semua pemain juga setuju"
5,aku suka banget game ml moonton terimakasih karena moonto sudah membuat skin alpha legend skin nya keren banget dan skin naruto dan skin layla colektor terima kasih moonton kamu yang membuat skin nya aku sudah punnya skin naruto dan skin alpha legends nya
1,"makin hari makin ga jelas perbedaan tim kita ama lawan beda bat, tim sendiri main kek bot"
5,mobile Legends
1,ga ada sekin geratis
1,males main game ini sudah susah hidup saya
5,Seru dari season 14 gw main tapi setiap audate sering. Bufff sama sinya nya leg tim nya tolong dibagusin susah naik rank nya masak baru myitik main terus banyak kalah
1,"guys jangan download ya soalnya sekarang banyak drak sistemnya dan game nya selalu lag, padahal jaringan gua bagus, kaloo bisa sih bintang nol 😤😤😡🤬"
5,game nya mntp banget cokkkk
5,"rantingnya susah naik,, kaya persentasi kemenangan susah naiknya 😅😅"
5,sangat seruu
1,banyak player ngetroll dan itu merugikan banget bagi player lain 🤓
5,Bagus bet
1,selalu dapat tim yang tidak mau berkontribusi dengan tim dan selalu dapat musuh yang menggunakan cheat ketika di report tidak malahada alasan
1,"Hari ini gw uninstal game rusak ini, sistem montoon rusak anj gw gak akan install apl ini lagi apl taikk"
1,game ngikutin ff colab sama naruto
1,perbaiki lah jamping erus jaringan nya lost ku sampe 20
5,seru banget bikin nagih
1,GAME KIKIR UDAH KELUARIN DUIT BANYAK TTP AJA GA DAPET NEOBEAST KIKIR GUA DOAIN MAKIN LANCAR USAHA LO
1,montoon kejo stop selalu ketemu sesama provinsi kejo
3,bang mba si pembuat ml ini aku kasih saran aja ada skin Naruto harus nya ada tempatnya juga nambah good lagi seperti pake baju tapi ga be celana🤭🤭😁
1,game rusak di kasih losterk berkali2 terus ngelak2 padahal jaringan bagus
5,"Saya kekurangan point karena afk di game ini masalahnya sinyal sinyal dan sinyal padahal sinyal hp bgus tapi selalu menghubungi kembali dan keluar sendiri akhirnya afk, saya minta pihak pembuat game bisa memperbaiki game ini sebelum semakin jelek"
1,banyak hacker ngen. . . to. d
1,tim ngasal dark sistem
1,ngetott
5,game nya bagus
2,game nya banyak dark sistem monton kalo kasih tim yg tolol trs monton anjng
1,"mau naik ke mythic aja susah banget, main trio sisanya malah dark sistem, gini banget ini game."
1,moonton tolong ya musnahkan dark sistem lu kunyuk main lgi ada dark sistem game rusak lu buat lah agar menentukan kamu pantas main atau nggak jadi nggak ada dark sistem kunyuk
5,bgs aj sih
5,baguss banget
5,👍👍🏻
1,"game kocak, kalah mulu, bikin stress, ownernya kikir lagi"
5,ahh senang rasanya udah ga main ml selama 2 season hidup serasa lebih tentram aman dan damai
1,saya kecewa berat sama game ini tidak bisa mengembalikan akun saya yang kena hack
5,fiturnya bagus bangett
1,game pp
5,suka bangett sama game iniii tpi kadang suka patah² sama keluar sendiri jdi badmood tpi its oky lah ya🤓
3,solo 1 tim yang kebanyakan drak sistem.. kalo tim musuh beda kaya ngerti maen gitu.. agak heran si
1,pelit
1,Babi kaontol taekkkkkkkkk taekkkkkk
1,geme selalu buat emosi lawannya jago jago GK berguna main geme ini
5,bagus argus adalah Hero favorit ku dan damage nya sakit dan attack speed nya cepat sudah terima kasih
1,"najis banyak sampah"" player local fomo dan mentality sok jagoan.. banyak juga hasil jokian dan sistem tabrak role.... hahahah rendahan ... terlalu banyak waktu yang saya buang disini dan mempengaruhi emosional saya. saya harap ini pesan terakhir... sampah"
1,monton kasih lah tim bagus minimal hapus lah drak sistem nya
1,tolong jangan kasih tim yang isinya dark sistem dong
1,game toxic
5,seru banget
1,Halong kasih aku menang selalu kalah main nya
1,"gw kalo maen di kasih tim yang bener lah lama"" gw APUS nih game kata siapa bikin healing game tlol ini bikin stress setiap maen di kasih tim tlol maen lagi kalah lagi jd sekarang udh gw APUS game tlol ini mending belajar dr pd strees maen game ini!!"
1,montoom Gilak kasih musuh yang jago-jago memelang monton babi
1,m m apa yg bikin pemain ny stres.... Moonton Wkwkwkkwkw
1,Gak pernah dapat tim yang benar. terlalu banyak darkk system. koopieeettt
1,matching ampas
5,"mactmacing benerin lol, cape gw gak bener lu buat matchnya🤬"
1,Kurang bagus dikarenakan Lag lag mulu tolong perbaiki lah sinyal game anda
1,game burik drak sistem nya bikin kalian kesel banting hp jangan main game ini ya
1,gem tai
5,Ml bagus cuman byk yang troll jadi gw kasi bintang 3 coba gitu ada fitur jika ada yang mm yang mm Yang ngetroll keluar
3,Ml baik
5,gema nya bagus dan saya epik
2,mobile legend uDah bisa pakai cheat utk membuat tim lawan nge lag pas main saya harap agar pakai cheat tidak dibolehkan jadi kurang enak mainnya ....udah mulai GK netral mulai mata duitan
1,di update semakin tolol internet nya
1,GAME GJ
5,Mobile legend ini Bagus.cu.a kasih lawan nya yang gampang dikit lah moonton
1,"game rusak...,tiap war atau ada musuh ada²aja keanehan nya, klo gak lag ya jalan sendiri ke bes musuh, emang aneh nih game mobile legend, udh rusak di jaringan rusak di server pula, ini monton gak ngerti perasaan pemainnya, lu beruntung banyak yg mainin, tapi klo lu tetap gak perbaiki kerusakan di jaringan game lu, lihat aja nanti bakal bangkrut game lu,gw aja tadi tiap war atau ada musuh pasti langsung lag parah, pas di tap malah bilang jaringan bagus jaringan bagus, kantor kau kebakaran bagus."
1,game rusak banyak darksystem
5,ga ada yg mau difollow rt aja jfb tapi ya kak mengurangi kenyamanannya
5,pemain yang sangat bagus
5,don't forget to look for my account called MYSTERIOUS MAN
5,game nya bgus saya dari awal seson setak legen kadang ketemu mm 3 mm 2 roam gak liat map game nya bagus pa****
1,dah Gilak Monton gak ngasih gua menang
1,"mending game sebelah dah, jaringan suka ngeleg apalah montoon kalau udah mokad, malah bagus, jaringan nya kalau berita tahu satu tim gw ngeled, tiba² langsung ijo jaringan nya, game gelo paeh Bae montoon,"
1,"perbaiki masalah lag semoga ada game baru yg bisa gantiin ML , karena ML tidak bisa bekerja dan membuat user darah tinggi akibat lag . game sampah"
1,"MASA GRAFIS UDAH ULTRA RATA KANAN TAPI EFEK AKILL BERASA KAYAK GRAFIS LOW,, PERBAIKI GAME KALIAN MONTOON, HOK AJA GRAFIS LOW TAPI TAMPILAN SKILLNYA BERASA ULTRA,, JELEK BANGET GRAFIS KALIAN, MASA BELI AKIN MAHAL MAHAL TAPI EGEKNYA KURANG SEMUA TAIK"
5,meluangkan waktu
1,game apa coba tidak seimbang misal tim kita banyak yang ngetroll tapi jika tim bagus tim kita malah tidak mau ngepus turet tolong lah Montoon berikan battle yang seimbang terima kasih
5,game nya banyak hero nya saya hampir lupa waktu kalo main game nya
1,losestreak Mulu udah gwe yg ngalah trs tetap aja losestreak dapetnya tim drak system mulu
1,DARI PAGI SAMPE SORE NONSTOP MAIN RANK TURUN 8 BINTANG STERSSSSSSS
2,"tiap main LAG terus, game apa'an daah, kuota full wifi full lag terus, mohon d perbaiki.. sya kasih bintang 2 dulu"
5,memuat unduhan aku masak 20 gb sih auolah monton kasih 10 gb aja
1,monton drak sistem ppk
5,SUSAH
1,game asu gak bermutu
5,bagus buat gabut
2,Game Bagus tapi tim sampah
5,bagus banget
5,sangat menghibur
3,Lukas di ilangin aja
2,ketemu tim beban terus malas main jadinya.sering mengalami bug
1,game nya gak seuai ekspektasi
1,Kalah terus ga di kasih menang mooton males padahal pro gua
1,buff ulti yin lah montoon susah aktif kena stun dikit batal tidak berguna ulti yin jadinya hapus saja ulti yin kalau gitu
1,game tidak punya otak
5,Tolong di perbaiki tim nya kadang gw mau stres gara gara ini game tapi untung nya gw sabar dan tenang mungkin anak kecil sudah pada stres main ini game tolong di perbaiki.
5,game ini bagus sekali cocok untuk ngilangin stress ayo download sekarang
1,ini game bikin steres karena di kasih tim tim bocil dark sistem sampe sampe aku lose stireke 7 kali lain kali gua di kasih tuh tim bagus gua mau naik legen kaya lagi mau naik imortal susah sekali
5,bagus banget
1,jangan main game ini kalau gak mau strees saya main game ini udah seminggu dari legend 1 gak naik naik dikasinya tim egois yg gak ngerti Hero meta
1,gak bisa di login kan burik
1,sistem match making tidak seimbang musuh dan tim lebih mendominasi lawan daripada tim
5,"sangat baik,(tolong kasih saya skin narutoXmlbb)"
1,he kalo ngasih tim yang betul aku udah lose banyak kali masak maen kalah mng aj bikin pemain stres kalo aku mng tim jago biar enak maen jadi kan yang game mu gak pensi gara gara kalah terus
1,ni game gak seimbang banget peraturan timnya trio ketemu dark sistem apalagi solo jadi kalo sampek hari jum'at/sabtu gua gak bintang 40an gua hapus ni game.
1,jelek
5,Saya sangat menyukai game ini
1,game tertolol
5,keren
1,dikit dikit kasih aku kalah dikit dikit kalah rank ku gak naik ke epik 3 ni monton orang menang kasi yang pro
1,sasuke rumah padang
1,MONTON KASIH SKIN VOVEUS
5,👍👍👍
1,💥💥💥💥💥💥💥💥💥💥💥❤️❤️❤️❤️❤️❤️❤️❤️🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫
1,aku pensi ml gara gara moonton kasih musuh jago tim bot tank bukannya tebe di tim musuh tank tebe
5,game nya bagus
1,tolong kalau kasih teman yang gak dark sistem ml uuuuuuuuuuuuuuuuuuuuu dark sistem dark sistem
1,stuck di menu loading(mobile legend bang bang)berbagai cara sudah dicoba termasuk ganti hp menggunakan akun yang sama tetap stuck !!!
5,bagus sieh gamenya
1,benerin matchmaking nya kont
5,monton gimana sih bagus jaringan data... pas main rank malah merah kuning Hijau kaya lampu jalanan...tolong perbaiki...protektif poin juga TDK seimbang
5,seru bangettttttttttttt
1,kenapa ya ml nii ngelag terusss kalau main... gk enak tolong lah di perbaiki.. antiban bot
1,"benci banget sama sistem matchmaking nya, gak seimbang dan masalah jaringan juga, bikin emosi"
1,game anjing asu bangsat game sampah game hama
1,geme pepk mm Kon
5,isinya darksistem semua
1,saya kasih bintang satu karena gue main selalu kalah gue jadi malas main game ini
1,monton asuuuuuuuu
4,saya kasih bintang 4 karna saya biasa ngebug🙏
1,game gak jelas bug jaringan lah apa lah
1,Semakin lama jadi burik nih game.
5,"game sangat menantang,dari mitik immortal turun ke legend 29 kali lost sterak 1 kali menang,ayo tingkat kan lagi dark sistem nya montoon supaya lebih menantang,ayo montoon lebih rasis lagi,saya senang hampir gila bermain game ini sakit menyenangkan nya game ini"
1,mainnya Terlalu susah
5,seruuu:)
1,permainan yg bagus 🤘🤘
3,"permainanya sekarang kurang menyenangkan,karna sering mendapat lawan yang kuat baik secara damage maupun tim,apalagi player yang terbiasa main sendiri kalah terusss"
5,bagus
1,Iyah game apah inih kalah menag kalah menang gua cape ginih Mulu montoon kasih tim yah seimbang lah kalow ginih Mulu gua izin pindah ke HOK yah montoon kalow kalah mvp jangan di turunin lah kasih proteksen montoon pliss lebih enak di HOK kalow kalah di kasih proteksen dan timnyah ga bot di ml tim nyah banyak bot
3,terlalu banyak draksistem tolong ya muntun hilangkan draksistem
4,"ketemu darksistem jir, ping sering tinggi mulu padahal sinyal aman, server down apa gmn?"
5,Gun
1,monton pilih kasih
1,pengunduhhan konten yang lambat kurang bagus mohon pengunduhan konten di percepat untuk sekarang saya kasih bintang 1
1,ban aja itu para penjoki
1,"SKIN MULUKKK, TUH SERVER URUSIN BANYAK CHEAT LEG MONNTON TOLOL"
3,"perbaiki tuh, masa saya dalam gem lagi main tiba-tiba kluar sendiri bintang pun hilang satu. tolong perbaiki sistem monton plisss."
1,woi monton kenapa si ad dartsistem gua jadi turun ke epikkk mending ganti ep ep aj dari pada ini males udah g ad perlindungan bintang ge yg awal y lezan epikkkkkk hapus aj lah gema ini oi monntonnnn
2,"lag parah , padahal udah pakai wifi sama kuota , tetep aja lag , main dibrawl lancar , giliran rank malah lag , gimana ga afk gw nya pea"
5,Him in sang at vagus Dan heronry vagus
3,perbaiki lagi... masih banyak lag yg menyebabkan mati
5,seruk
1,game rk mutu pkok
5,Game ini sangat menyenangkanyg sangat sering saya mainkan
1,kalo ada yang AFK kurangin kredit skor itu 10 biar gak ada yang AFK lagi... di semua mode sama sih banyak yang AFK apa lagi tiap gue main selalu dapet yang AFK
1,"banyak dari sistem, lu muntun buat gem bisa yg solo vs solo rengket kagak?"
5,Gamenya bagus sekali😄
5,Saya suka 👍👍👍👍
5,saya suka dengan permainan ini seru banget tapi saya gak bisa main rank karena kredit srok saya rendah
5,hari ini tgl 8 mei 2025 ML gk bisa ke buka apa punyaku saja atau semua
4,sangat seru dan event anime yang keren semoga monton banyakin event anime dan tim itu kasih yang bagus bukan yang beban
5,👍
1,"inj game penipu main di rank lawan beda pink,,tolong share nih game penipu"
1,Game aneh drag sistem isine kontol. HOK Jaya jaya jayaa
5,rame banget aku sangat suka
5,"BAGUS BANGET,seru bisa mabar ama temen.... memang THE BEST mobile legend 👍👍👍"
5,mobile lengen yg terbaik
5,permainannya sangat bagus
1,moonton gila
3,leg bet cok padahal udah pake GR rendah sama sinyal bagus masih aja leg
5,monton elit GG keren gemnya tapi kasih apdet kasih skin ke phopeues
5,terimakasih moonton
1,game kntl lu kalau ngasih tim yg setara la kontl emang babi
1,koe yatim-piatu
1,"game apanih,mending nonton bokep daripada main game ini susah lawan kompak tim trol saranin uninstall aja cuy gausah di dukung game rusak gini"
5,Mobile legends aku mau ikut kontes
1,game gk seru masak kita di kasih kawan yg dark sistem sedangkan tim lawan lebih pro dari pada tim kami
1,Mengapa saya tidak bisa menginstal ml Bisa di perbaiki gak si woy lah
1,"game ampass nge izininn yang dark sistem main,sistem hitam anj"
1,jerek kayak 🐷
5,monton goblok monton asu
1,ga ngotak 15x lostrek di kasih menang sekali
5,Nice
4,Mayan lah gak ada leg walaupun hp ram 2 tapi masih ngeleg sedikit kalau mau login
5,sangat indah dan keren
1,"Males dah gw main kalo selalu dikasih dark sistem Padahal 1 bintang lagi mau glory, yah... Ditroll sampe honor 25. Parah papi moonton, tapi gamenya tetap seru."
