Rating,Ulasan
1,gk jelas moonton aku main ml dari saeson 3 tapi sekarang kenak banned kata nya cheat padahal aku gk perna cheat kepada semua nya pensi ana gk usah main nih game makin lama makin gj udah loss treack
5,"Haloo Moonton, tolong bantu saya mengenai WDP yang saya beli tetapi tidak masuk sampai saat ini, apakah bisa di proses ?"
5,game bagus 👍🏻
1,game haram udah menang GK naik naik rank nya ku hapus aja najis game haram melebihi pugp mending main pugp pada game babi ini
5,permainan ini sangat seru
5,game ini seru monton
1,jelek anying gua di kasih kalah Mulu yang bener lah kalo ngasih lawan.lawannya honor sama IMO anying kocak ni game emg
2,gemnya cukup seru tapi kenapa kalau mau naik lejen bintangnya tu suka turun terus jadi males kalau main mobelegen sekarang saya jadi epik 4 nggak naik naik kalau mau naik tu biasanya musuhnya pada pro pro dan sekarang saya males main mobelegen
4,permainan nya seru bangett aku sukaa
5,game nya sangat seru apalagi ws tapi kalok kalah lumayan yesek
1,Suka sengaja Di buat nge laq padahal sinyal bagus moonton kebanyakan sengaja dikasi dharksistem. saya player 2018 melihat ML sekarang sudah malas main uninstall
4,tolong hilangkan speed up setelah afk karena tidak membantu
1,gak jelas lu moonton kasih tim yang pencet tombol surend Mulu gw masih master kunyuk belum epic salah orang kau
1,matchmaking kau benerin tot
1,"main mobile legend buat ngilangin stres malah ketemu tim yang lebih stres, tolong lah moonton buat player solo jangan lah di kasih tim dark sistem"
1,game rusak mau main aja di kasih lose streak mulu
1,LS mulu
2,"moonton kalo memberi lawan tidak sepadan,stres main ml,mending pindah game sebelah"
1,jelek
1,Menurut saya komunitas ini terlalu Toxic
5,mantappp
5,game asu
1,woi moonton mikir dikit lah kalo kasih kita tim
1,gw dikasih ls mulu gajelas emang moonton masa ls mulu win gapernah 🗿
1,game nya nggak adil Mulu gua yang rank nya masih mitik Bintang 12 udah hampir 5 hari gua ngepus di situ situ Mulu rank gua kasih tim itu minimal sesuai rank lah terus kalo main menang satu kali main lagi kalah terus kalo main lagi tuh malah kalah lagi terus kalo di lanjutin main malah kalah terus game ampas
5,bagus
1,"ML kocakkk jaringan bagus tapi di game leg parah uda pas lagi nahan biar ngga ke n malah jaringan leg segala bukan 1 kali 2 kali, coba perbaiki moonton"
5,"permainan yang sangat keren , sangat d anjurkan dimainkan dikala stresss , cape kerja , bosan hidup , disini sangat ramah skali playernya , sopan , dan menjaga tata krama banget lah , ayo buruan download game ini sekarang teman²"
5,game ini sangat bagus dan juga seruh karna bisa main Tampa internet
1,monton gak ngotak
5,bagus
5,bagus sekali anak saya yang main katanya tidak ngelek
1,buatin mode rnk bisa 1 lawan 1 Main squad tim tlol semua
5,seru
4,"Lumayan bagus ka, Tapi kurangin yaa Lagnya :)"
5,montoon akun aku di ban tolong perbaiki akun saya
1,game anj banyak dark sistem updet makin banyak jgn main habisin duit spin GK dapat moonton bab1
2,Oke
5,"Masalah jaringan kembali buruk padahal wifi kenceng,sebelum update jaringannya baik"
5,RANK SAYA LAGI KREDIT ESKOR BUAT SAYA TIDA MAIN SAMA SEKALI BISA MONTOON TOLON SAYA
5,game ini seru banget sih tapi sering hapus gara gara memori penuh
1,game apa nih udh mau turun sisen di kasih tim yg bot udh gitu menang mmr nya naik cuma 15
5,mooton plis buatin hero baru namanya lamlim plis
3,Bagus tapi kenapa ga bisa login/main pas tutorial akun baru?
3,masak aku di kasih lose trek lama lama aku kasih bintang satu lose trek 20 kali
1,kenapa si tiap main rank lawan lebih jago lebih paham main nya giliran tim publik gua kaya yang baru main ga paham item lah ga paham rotasi lah aneh banget padahal gua solo harusnya tim sama lawan publik juga seimbang di kasih nya
2,"please montoon kalau ngasih tim yang ngotak dikit masa rank honor mau glory skill di epic season udah dekat masih di kasih tim tolol musuhnya jago"""
1,walaupun jarian sdh bagus tetap di mlntdk bagus game nya burik
2,"game nya sbnrny bgs tapi pengurangan kredit score nya itu gk ngotak gw mau nanya tun,lu buat nih game kan artinya kerja,tapi kalo ada oranh yg ada kerjaan dadakan pas dia lagi main nih game knp gitu tun pengurangan nya itu 8,9,10 nih cuma game kan? gw ngerti kenapa lu gitu biar orang lain gk keganggu klo ada orang afk tapi mikir lah tun gw pas itu harus banget afk berkali kali karena nenek gw itu masuk UGD gw cuma mau ngasih saran pas mau afk playernya itu ditanyai dulu karena apa biar gk keliru"
2,untuk minya tolong di perbaiki buk aneh
1,game aneh ga seru lah pokoknya udh mana moonton pelit
2,masalah grafik mohon untuk player hp low dibuat khusus agar bisa bermain dengan lancar juga seterusnya ny dan jaringan apaalagi pas paake data suka tiba lag tanpa ada alasan padahal kouta masih ada 9 Gb
5,Gamenya bagus banget sama bisa Mabar loh 55 PS5 gamenya juga bisa top up loh seru banget
5,"sumpah la monton gua udah kalah 10 kali dan tim gua troll semua ,gua gk mau tau lu harus kasi manang minimal 10 kali gitu gua honor mau naik rank malah turun jadi 26"
1,game busuk
5,saya sangat suka game ini
5,seru sekali memakai HAYABUSA
1,moonton balikin fitur chat saat selelasi main game. itu fitur berguna untuk adu argumen saat game selesai. tolong balikin fitur itu. yang setuju like dong. biar di up sama moonton.
5,bagussss dan baikkkkkk
1,Tim nya derak sistem semua jangan donglot deh
1,niat push malah lost streak sampe mytik bintang 2 noh anj1ng emang
1,gak ngotak
5,udah nggk dark sistem njir
5,saya senang sekali bermain game ini minus nya satu ngelag baget tapi tetap seru baget
1,gmn moonton udah 5 hari aku tidak bisa main pake data apa aku hapus aja
1,burik lodingnya kurang lama burik
5,game bagus berpendidikan👍
1,kenapa saya main rank dan menang tapi kenapa bintangnya gak naik 😒
5,bagus aja
5,mantap
1,game haram nonton ajning
1,game banyak drak sistem monton tidak baik ke pemainnya jangan donlod lagi ni game tolol
3,sampah gaje ga bener mending hapus tapi boong mending download
5,"Darimu, 2.000 Tahun yang Lalu Kepadamu 2000 tahun mulai sekarang🥀🥀🥀"
1,MONILE LGENDS ITU GAME BURIK JANGAN DI DOWNLOAD NANTI KALIAN MENYESAL
1,game dark sistem
5,"ml dari dulu waktu era covid nggak berubah tapi makin seru, cobain deh ini bagus bgt"
3,dark sistem terlalu banyak
2,"game nya lumayan dari segi grafis,event dll.namun yg bikin kesel itu suka nge bug kayak sinyal di hp bagus tapi PING merah sama aku gk bisa login,,pas mau login malah ngelag atau keluar sendiri 😭"
5,gamenya seruvbang moonton
5,game nya bagus
5,keren dan bagus minta skin moonton
5,seru bngt
5,"monton kenapa di ilangin ngetik di akhir pertandingan, gak seru lagi dan gak bisa lagi ngetik ezzz di saat akhir pertandingan, kembalikan fitur ngetik lg saat akhir pertandingan"
5,bagus kok moonton jangan kasih dark sistem Mulu lah kasihan pada ngeluh kalau joki katanya di ban kan ya udah perbaiki game ini lagi jangan kasih aku tim jangan beban oke moonton aku maafin perbaiki lagi
2,game nya bagus 👍👍
3,"ml suka nge bugg ,gua bikin akun baru pas login pelatihan hero Loading nya lama banget ndk jadi2. ngk bisa main ngk nyaman banget"
1,game nya bikin emosi sekalinya kalah kalah terus dapet tim nya gk jelas musuh nya isinya pro percuma skin bagus bagus colab sana sini tapi gk bisa bikin pelanggan puas untuk game ini semoga kedepan nya nambah bejad biar gk ada yang minat dan bangkrut
2,kasih Bintang 2 aja karna udah nyampe mythic di solo rank.nanti klo gw lancar Ampe mythic honor gw kasih 2 bintang lagi.klo mau full bintang lancarin gw Ampe glory aja lah gak usah Imortal.
1,kok stuck terus ya di loading screen?
1,"main game ini skil dan keahlian tidaklah ada gunanya,, kita yg main tpi d kontrol oleh system,,, percuma juga kita jago,, klw system sudah membuat kita kalah ya tetap kalah,, krna main game ini harus kompak smua,, dan pandai smua,,sekali fiktori,, defeat,, fiktori defeat lgi,, gitu2 aj,, kapan naiknya pangkat rank,,adil apaan sprti itu,,, yg ada bosan,, bahkan sampai 5 kali defeat,, gua heran kok bisa tem bot mulu yg dapat,, kita sudah polih hyper tetap juga pakai hyper, dahlah bosan gua."
1,dikasih tim tolol dan losstreek males bet klo gini terus
5,sangat cocok
1,"Main rank udah menang, tau tau reconnected dan bintang tidak bertambah."
2,game nya bagus tapi yang bener lah kalo kasih tim masa gw honor di campuran ama legend
5,karena bisa naik rank sampai IMO
1,maaf aku edit ulasanku ini game rusak ga niat bikin game ya Nana jungle Rafaela exp udah lah gua uninstall aja ni game rusak
1,game kikir
5,sangat seru
1,banyak dark sistem dan saya sangat tidak menyarankan untuk meinstal game ini saya sudah cape bermain dari glory turun ke honor 44 dari 54 hilang bintang saya 10
5,Gamenya bagus
5,game ini sangat menyenangkan saya dari glory terus lost streak 27 ayo moonton perbanyak lose streak biar lebih menantang
2,dapet tim dark sistem terus padahal 2 bintang lagi epic
3,sangat bagus untuk kita yang lagi galau atau lagi k sepian mantappppp
2,"game nya bagus,, cuma itu nanti perbaiki bug nya, lagi main tiba-tiba aja ga bisa gerak. jadi dimohonkan kepada montoon agar segera memperbaiki bug nya🙏"
5,sangat bagus
2,peraturan ketat males skor kredit turun terus di lapor kan/temen sendiri padahal udah main bener tapi tetep di turunin 2 Minggu skor kredit naik turun kapan glary nya.mlbb ga kaya dulu.jngn sampe saya pindah game ya gara gara ini
1,oke makasih ya👍
5,game ini sangat seru
1,"login susah,, giliran maen dapat tim beban musuh nya player pro semua,,makin gk jelas."
1,"tolong buat keseimbangan matchmaking nya dong, dapet tim egois mulu, jadi males main!!!"
4,kenapa kok setiap main kalau di loading screen kok login ulang terus saya akan berharap bisa pensi
3,Dikasih tim yg tolol bego drak sistem mulu
1,game sampah main normal di ban alasan cheat
1,Tolong di perbaiki lagi masalah gamenya Glory aja Kek Rank epic
5,game seru banget bisa ratain
5,mobile lagend adalah game moba paling seru
1,Dapet tim yang busuk banget 😭😭😭 gua saranin Timnya sama kayak musuh sama sama bot atau jago
1,"Halah ml skrg makin gak jelas,setiap ngasih tim selalu buruk,gw maij rank 20 kali lose streak bgt,cape rsanya mau apus ml,gk sesuai juga timnya rata² semua tim yg gua temuin akun baru semua,gua yg kolektor 3 rata² ketemunya amatir semua anjinggg,capek guaa sama ni game gada bener²nya"
4,geme ini bagus sekali dan cocok yg gabut atau bosan
5,sangat menyenangkan💕😍 sampai² temen ku bayak yg main
5,bang nonton abis naruto buat kan skin anomali
5,bagus
4,seneng bisa bermain
5,Bagus👍👍👍
1,MLper naikin lagi gek ya ok
5,Magic chess go go💖
4,segi game bagus tapi tolong ada in update fitur pilih lane
1,di kasih tim kayak babi
5,dari penampilan sudah sangat baik sehingga saya semakin semangat untuk bermain
5,astaghfirullah kasih team yg bner lah kebanyakan drak system moonton
5,kenapa aku dilaporkan sama mobile legend bang bang
1,banyak dark system
1,kasih tim yg setara sama lawan tot
5,Bagus banget
5,kerengane nya cocok untuk sambil santai
4,sekarang ml udah bagus tapi jangan dikasih lose terus montton gw kasih bintang 4 dulu kalau lose nya di kurangi gw tambahin bintang 5
5,monton tolong jangan kasih lawan yang jago padahal rank aku legend tapi lawannya miytik
5,mobile legends itu permainan yang sangat bagus
5,plis lah moonton kasih lah gua tim yang bagus dan buff juga Hero gua Aldous supaya dia lebih sakit gua juga masih baik kasih bintang 5 plis moonton
1,klo ngasih random yang bener min ane ls mlu ini dari glory
5,keren
1,ini geme rusak kenpa gue selalu lose streak jir victory susah apalagi wins streak tolong moonton kasih tim yang bisa main dan tim harus adil!!!! kenapa kalau kita solo rank selalu defeat tolong jawab itu moonton terimakasih!!
5,"saya kasi bintang 5, soalnya saya mau pensiun, terima sudah menemani saya 11 tahun🥲dari gua caci maki game ini sampai gua download juga game ini😁. bukan karna game ny jelek atau bnyk dark sistem, gua mau istirahat dan bikin memori penuh dan gua mau fokus sama istri gua🙏by ny montoon"
5,"Tolong nih ya buat Moonton setiap gw main selalu lag di saat gw lagi bantuin tim buat ngroyok,dll,padahal nyinyal bagus bngt,tolong nih yahh ,malesin banget buat main kalau suka lag gini..udahgitu pas sinyal bagus dapet timnya nge troll semua lagii...benerin gakkk,mlsin bngt anjr,baca and pahami yaaa,dah muak bngt semenjak season ini lag trs padahal dulu dulu lancar,aman ,bias aja...bacaaa"
1,Dapet Team Feeder mulu Sampah
1,kenapa sih ini game pas di lobby nya jaringan nya bagus pas di rank jelek banget padahal sudah bagus jaringan ku sudah pas menang renk terus lag keluar sudah gitu gak di naikan bintang nya
3,ml sekarang sering bug padahal jaringan bagus buka tiktok bisa Instagram bisa masa giliran maen ml ngelag merah terus jaringannya padahal buka apk lain lancar lancar aja
2,Game nya bagus tapi kenapa banyak dark system anjayyyyy
5,aku abis beli paket main rank tapi sinyal merah 2 kali berturut turut tolong diperbaiki ya ( MONTON )
5,bgus
2,saran saya perbaiki sistem pertandingan nya semenjak update game gak bikin nyaman banyak player dark sistem bikin stress ajah
1,cape guaa darksistem mulu
5,bagus
5,"Bagus tapi sinyal nya sering lag padahal sinyalnya bagus jadi,tolong diperbaiki......."
5,ya gapapa
1,kebanyakan kalah dari pada menang kalah mulu
3,"patch yg skrng aneh bgt nih min . masa jaringan stabil, gada kendala apapun , di ingame ga stabil"
1,game burik hari2 nglag
1,bug meresahkan anjir main udaha di loading screen tiba² crash trus login lgi gk bisa nerakhir invalid dan akhirnya bintang credit scorr. turun tolong ya depoloper tolong ni d perbaiki bug crashnya oke sekian terimakasih
1,"developer tolong jawab kenapa saya bisa stuck di loding screen saat selesai memilih Heri untuk tutorial dan bukan hanya stuck pada 1 Hero tapi pada 3 Hero Tutorial awal . Layla , Dyroth , Vexsana"
2,"Game sampah,Di tier Mythic keatas masih aja Ada player yang gabisa main,Bukannya happy malah stress kalah Mulu,kita susah"" gendong"" akhirnya dapet mvp kalah,tolonglah kasi sistem agar player yang sering dapet coklat di rank agar di ban pada match rank selama 1 Minggu,atau ga kalau ganti device itu mekanisme login akun tuh di ketatkan,biar ga banyak player joki yang jadi beban di rank atas,kan kesel gitu match yang gampang jadi susah gara"" tim,Udah Gitu aja Overall Udah bagus"
1,"gua udah muak sama ini game bukannya benerin bug nya malah kebanyakan update masak pas loading screen gak nambah nambah tetep 0% terus kadang koneksi nya tidak stabil , tolong lah benerin itu bug nya bukan cuma update terus kasihan player yang mau maen !"
2,min saya ko Sekarang gaabisa login ml yaa
5,"ehem biar gw perjelas mlbb=main lagi banyak bug so itu aja yg ingin gw sampaikan, pantes gw gapernah immo 😔💔"
1,"tolol, mending perbaikin jaringan server dll dibanding banyak event""kaga guna"
5,moonton babi match tu kasih yg setara dongooo
1,GAME GAJELAS TIM GA SEIMBANG SENGAJA NGALAHIN MAINNYA
5,Ok
5,sangat puas dengan game nya
1,"jangan coba coba download game ini,game ini merusak otak anak anak kita.,karna apa? karna kalo anak maen game ini otomatis kan kecanduan nah disitu nanti diberi kalah kalah terus sampe anak anak menjadi stres(AWALAN MEMANG MANIS TAPI DIAKHIR MOONTON ITU PAITTT!)"
5,terbaik
5,MANTAP
5,ya begitulah
1,game taik!
1,sering kalah
1,mending gausa di download
1,"mohon dibenarkan untuk matchmaking sesudah winstreak, dapet team sengaja pick chou roam terus spell flameshot, pas in game ga beli roam lalu cut minion orang, sumpah udh rusak bgt ini game, tolong moonton ban aja ini nickname nya ✗ᴀʀɪѕтᴀ࿐"
1,bang lama lama ml banyak makan GB tidak cocok untuk hp kentang
1,"match making tidak jelas, terkadang main Solo dapat musuh trio, rank yang dimainkan glory, musuhnya imortal. selain match making, report nya juga tidak bagus, lama Sekali Untuk melaporkan player, dan entah kenapa ya, di room saya itu musuhnya jago jago dan saya dapat tim ngetrol, jadinya udah ls terus match making tidak jelas, ngebuat saya males bermain"
1,"game gila, perusak otak"
1,"game apaan ini.update truss..bikin Hero trusss, we oiii moonton coba Klian main diposisi aku sebagai solo player,win 1 losstrik 8,ya wajar kalo aku beban.ini aku mvp trus kalah .masa iya dapat mvp 9 klah trus,yg bodoh itu siapa ya,masa iya beban dapat mvp.bagi saya rating Klian tu 000000,0000,*% ,faham ya..."
